Rating,Review,Name,Province,Type
5.0,in comparison to the other beaches here you have more hotels restaurants shops and more peopleit a not a secret place as it is very beautiful the beach is long the water is amazing and the waves perfect for surfers of adventureous swimmers you need around  minutes from kuta by scooter and the route is amazing,Selong Belanak Beach,NTB,Alam
4.0,way too crowded beach and you should be aware of where you rent your surfboard make explicit agreements with the owners because we witnessed  guys who rent a surfboard made of cheap pepper foam and his board broke in half after  min in the water he had to pay the rent and  mil rp extra,Selong Belanak Beach,NTB,Alam
4.0,nice beach good send  all people great and good smile nice for learning surfing here and tahankyou so much to mrs ali the teacher from selong blanak very friendly,Selong Belanak Beach,NTB,Alam
5.0,this was one of the most beautiful beaches in kuta lombok wel worth the visit it is full of bars and surf schools the sand is white and the water crystalline with amazing mountains on the sides a must see while visiting kuta,Selong Belanak Beach,NTB,Alam
3.0,what a beautifull beach the cows on the beach are lovely very clean beach and crystal clear waterbut our experience is that the boys who are running this place are the only not friendly people of indonesia after  weeks travelling trough indonesia this was surprising the parkingboys are rude the surfboardrental tripled his price within a day got a beer in a broken bottle and asked for a another one and they just laughedthe water is really packed with surfteachers with their students difficult to find a spot surfteachers are actually locals who only push the boards a bityou can only rent softboards and check them good because you dont want a problem with these guys,Selong Belanak Beach,NTB,Alam
4.0,i did some beginner surfing lessons here through what sup lombok they were really great totally recommend them for surfing the beach is a bit busy but the guys were able to manage our timing so that we werent impacted by all of the other people,Selong Belanak Beach,NTB,Alam
5.0,i went to several beaches during my stay in lombok but this one was by far the best one turquoise blue water white thin sand and very clean if you want to avoid the mass of tourists there just go to one of the other dreamlike beaches immediately after we were able to find a few spots only for ourselves a paradise on earth,Selong Belanak Beach,NTB,Alam
5.0,very nice beach small and not too crowded my son took surfing lesson for the first time paid k for the lesson k for the chair great place to learn surfing for beginner,Selong Belanak Beach,NTB,Alam
5.0,nice for surfing swimming eating and relaxing maybe even see some cows passing by while you sit here,Selong Belanak Beach,NTB,Alam
5.0,this beach is easy to access has many food and drink stalls with really cheap food and drink one half of the beach has surf rentals and many people the other half is empty if u want to chill out away from others when i was there it wasnt ideal for surfing as there were short breaks and powerful waves by many were trying the surf instructor said come back at  or am for better surf definitely a relaxed place to check out if ur in south lombok,Selong Belanak Beach,NTB,Alam
4.0,we spent five nights in kuta and went to some different beaches selong belanak was the best even though it takes about  minutes drive by scooter its broad with finely white sand the water is gradually getting deeper and there arent any stones the small waves are good for learning to surf as everywhere there you also can get some food fruits and drinks we had a relaxing time at this beach,Selong Belanak Beach,NTB,Alam
5.0,heaven on earth still exists pitty that you are not the only discoverer of this lovely beach white sand no coral good waves parking spot nearby and a lot of food and drink bars just next to the beachps this place is better the kuta ,Selong Belanak Beach,NTB,Alam
5.0,like most places you dont know what its like until you get there selong balanak is popular with people who are staying at kuta the mountain and coast road to get here is worth the journey on its own turn into a dusty car park pay k rupiah for a bike walk down a narrow alleyway then bang you are hit by one of the most beautiful beaches small gili islands on either side of a wide bay traditional boats moored in the water clear blue sea with a constant low surf i am not a surfing person but i can be entertained by beginners falling off their boards so great for people watching the warungs on the beach offer reasonably priced indonesian food recommend pancakes with banana and chocolate sauce,Selong Belanak Beach,NTB,Alam
4.0,second favorite beach after kuta lombok it has big wave makes it suitable to play water on the beach or do surfing it is quite far to reach but surely it worth visiting,Selong Belanak Beach,NTB,Alam
5.0,we have been looking for a less chaotic beach to learn to surf at we have visited a few beaches in bali and lombok and have generally been disappointed with the amount of trash or people on he beaches selong belanak has it all beginner waves long stretches of beach for walking not too crowded and most of all not to much trash lying around we look forward to coming back,Selong Belanak Beach,NTB,Alam
5.0,nice beach to learn surfing dont go to papas surfshop we rented a board here and lost a fin unfortunately we should pay for that but   thats far to much afterwards local people told us that you should pay  for a new finafter that we asked for a new board to continue our surfing and then they tried to give us an other board with a lose fin againso i recommend to go to an other surf shop and have lots of fun with surfing,Selong Belanak Beach,NTB,Alam
5.0,selong belanak is the best place for beginer to learn how to surf the beaches is nice and flat you cuuld rent surf board,Selong Belanak Beach,NTB,Alam
5.0,great surf for beginners visit muls surf shack for board hire and surfing lessons they are super chilled helpful and really love what they do,Selong Belanak Beach,NTB,Alam
5.0,we enjoyed coming here everyday of our  day stay the locals are friendly and really helpful  sun beds with an umbrella costs   what a bargain the beach cafes and warungs are tasty and cheap,Selong Belanak Beach,NTB,Alam
4.0,i did not spend much time there due to rainingthe beach was beautifulit was not steep beach not sure it was low tide i think it was safe for toddler to enjoy this beach as welli notice many non local did surfingbut i did not see very big waves therebut i think it requires more managed only  toilet not sure if shower available along the beach you can buy fooddrink but i did not try it due to timingbut still its a must see beach,Selong Belanak Beach,NTB,Alam
5.0,the beach is full of locals wholl teach you the basics of surfing  for a price of course we paid   rp for  people for two hours thats about what you need for learning how to get up on the board by yourself be there early  pm as it gets a little more crowded towards noon oh and theres lots of stray dogs there,Selong Belanak Beach,NTB,Alam
5.0,this is south lomboks hidden gem  minutes drive from much busier kuta with a better beach soft sand mildly sloping and a much more laidback atmospherelove laut biru caf but you can also try some of the smaller beach huts great great place,Selong Belanak Beach,NTB,Alam
5.0,we came here for the views and a swim  surf is good for beginners so a bit crowded locals are really nice  just show courtesy and respect,Selong Belanak Beach,NTB,Alam
5.0,this beach was our favorite in south lombok we also visited kuta beach tanjung aan and mawun this beach was pristine as of june little to no garbage chairs available to rent for  idr grilled corn sellers and nice restaurants line the beach there are facilities and its fun to watch people surf total beginners appeared to be able to learn to surf in a few hours the waves were gentle enough for a nonswimming adult to enjoy the water no aggressive hawkers bothered us here either,Selong Belanak Beach,NTB,Alam
5.0,great beach we enjoyed this while we stayed at the sempiak villas it was a lovely beach to swim catch waves eat corn and enjoy a drink or two theres a few dogs around but they are super friendly water buffalo walk the beach a couple of times per day dont get in their way,Selong Belanak Beach,NTB,Alam
5.0,this was by far the best beach we went to in our balilombok holiday stunning white sand and turquoise water very clean too we saw quite a few workers walking along the beach collecting rubbish relatively few hawkers compared to other beaches we had been to the waves are small and consistent great for beginner surfers skip kuta and come here,Selong Belanak Beach,NTB,Alam
3.0, long coast line many tent stalls selling foods snacks and beverages perfect wave for beginner surfers should aware of our safety after dark,Selong Belanak Beach,NTB,Alam
5.0,the beach is perfect for playing with your kids and also to learn how to surf it is white sandy beach not many coral and have small medium wave,Selong Belanak Beach,NTB,Alam
5.0,the beach is excellent make sure you get there for high tide to learn to surf no surf on low tide as waves are tiny large boards  good instructional intro its easy to do but warning  the local surf boys lean overly friendly long haired cool dudesthey are trying to get laid  want to get money off woman  regardless of your age they will visit your accommodation text or fb you photos their sick family in hospital in mataram  ask to borrow money to help the family do not do it  it is a scam  they will try anyway to get  out of youenjoy the surfing  but leave the pretty boys alone  for your own financial sake ,Selong Belanak Beach,NTB,Alam
5.0,lovely beachit nice to sit on the beach and enjoying the viewon the beach there are many people selling coffee and the coffe taste good,Selong Belanak Beach,NTB,Alam
5.0,this is by far the best beach i have been on in indonesia the sand is beautiful the water warm and warungs are ridiculously cheap we got an excellent lunch for two for less than  gbp in totalwhile we didnt surf it also weeks like an excellent place for beginners,Selong Belanak Beach,NTB,Alam
5.0,about  minutes scenic drive from kuta fantastic beach clean white sands my kids took beginners surfing lesson from the guys in front of jacks cafe  kids had a lot of fun surfing the small waves at the beach the restaurant at sempiak villas has very nice ambience good variety of food but it wasnt to the best of our liking  we had mixed indonesian and western food,Selong Belanak Beach,NTB,Alam
5.0,clean quiet nobody except the beach beds sellers bothering you with selling stuff stray dogs if you dont like them,Selong Belanak Beach,NTB,Alam
4.0,this beach is really nice and friendly for familjens with kids the waves are not that high and therefore perfect for beginners who wants to learn surfing restaurants and small shops nearby aswell,Selong Belanak Beach,NTB,Alam
5.0,love scenery it is good surfer loverbeautiful beach with white sandmy kids enjoed the surfing lessonthey provide spa as wellthe resto in the beach provide good foodsand beverages with reasonable price love it,Selong Belanak Beach,NTB,Alam
1.0,the beach is nothing like the photos it is edged by surf shacks warungs and filth go to maluku if a beach holiday is what youre after,Selong Belanak Beach,NTB,Alam
4.0,nice beach with white sand and clear water we had a surfing lesson from muls surf located on the right side when you enter the beach our instructor was great very friendly and good at teaching away his skills when our lesson was over and we just laid on the beach we saw an other lady having some trouble with a local she said that he had tripped her into renting a broken board that split in the middle after just a few waves and now he wanted a large sum of money from her for the damage on the board they threatened with calling the police and got into a loud argument a very nice place to be but if youre planning on renting surfboards you should take a close look at the board before you take it with you to the water once again recommend muls they seem very legit and we had a great time with them,Selong Belanak Beach,NTB,Alam
5.0,a really great white sand beach especially for surfing and sunbathing simply stunning with plenty local warungs and a decent restaurant too if you prefer a bit difficult for swimming at times if youre scared of waves or too slow to run through them before they break on you,Selong Belanak Beach,NTB,Alam
2.0,granted the beach stretches for a mile or so and it faces west which means great sunsetsthere are many small warungs that offer food beverages sunbeds for about kday and surf lessonsi would recommend the beach to travelers whove just set foot in southeast asia and have neither time the need or the means ie scooter to explore fartheridr k for parking is simply a ripoff considering that far more developed canggu charges only k per dayif you do happen to land on selong belanak beach though do look for the lady who sales grilled corn in front the gazebo warung she makes the best corn with butter and chili i would not recommend the warung itself  the food was far too oily for comfortto the seasoned se asia traveler you may be disappointed by selong belanak grab your bike and go a bit farther youll find many more empty pristine beaches make sure to pack a snack water and a sarong that you can use as beach umbrella,Selong Belanak Beach,NTB,Alam
5.0,beautiful beach waves are perfect for beginner surfers with lots of surfboard hire clean warm water our resort sempiak villas was right on this beach and we loved relaxing here all day and eating at their restaurant,Selong Belanak Beach,NTB,Alam
1.0,so me and my girlfriend went to this beach it was very beautiful and we looked forward spending the day here we rented sun beds and a surfboard from this guy for in total of k idr fair this was my first time surfing so i wiped out a couple of times but suddenly a bigger wave hit the board and the board split in half so i went back to where i rented it on the beach and explained what happened he then told me that this never happens even though i saw a guy just minutes after with exact same split as mine and that i had jumped on it and so on and told me to pay him  idr but i refused because he never told me that i had to pay anything in case it breaks not until it actually broke then he got very angry and started to threaten me and saying that i had a problem with him i stood my ground and did not want to pay anything so we walked away then the guy follow us by bike and said we should go to the police and figure this out and i agreed to that because i hoped the police could help us out of this scam we came to a conclusion of us paying him  idr for the broken board and that was it but the police could not speak any english so this was of course only an advantage to the beach trader i want to warn everyone to be very skeptical when renting boards directly from this beach because there is obviously some sort of scam going on here where they rent bad quality boards without telling you that you should pay if it breaks and then demands a huge amount of money for the broken board anyway its a beautiful beach just be sure to talk about what happens if the board breaks,Selong Belanak Beach,NTB,Alam
4.0,many boats on the sea nice view good for surfing but not trying out just a relax moment on the beach,Selong Belanak Beach,NTB,Alam
4.0,we visited this beach almost afternoon we used access from sempiak villas to reach the beach the sand was nice teh beach was very wide and beautiful we take several pictures with beautiful sunset you can see the pictures bellowi couldnt say more because we only have limited time before dark we will come back some day and will stay at sempiak villas,Selong Belanak Beach,NTB,Alam
5.0,jsut so lovely and practical in terms of food drink shde and with lovely nearby countryside and other deserted beaches,Selong Belanak Beach,NTB,Alam
4.0,lovely long white sand beach with great little waves for learning not a great swimming beach though a few stray dogs but they dont bother you,Selong Belanak Beach,NTB,Alam
4.0,the beach is large and has many bars and restaurants the sand is very fine you pay k to park your motorbike k to use the bathrooms that do not have water you can rent chairs and umbrellas the good thing was that there were not that many sellers compared to other beaches so we managed to relax ,Selong Belanak Beach,NTB,Alam
4.0,selong belanak located in east of lombok the beach is not too busy there is a public entrance or if you want to have meals you can enter from sempiak villa and sit on their restaurant laut biru,Selong Belanak Beach,NTB,Alam
5.0,good place to chill eat  surfjust come to muls surf schoolat selong be belanak lombokall the boys are so friendly,Selong Belanak Beach,NTB,Alam
2.0,this is a picturesque beautiful beach one of the best ive seen in years the views are breathtaking one half of this very long beach was empty so me and my wife decided to check it out it all seemed very idyllic until we reached the end of the beach where we could see rivers of effluent floating out to sea i felt a kind of dread as id just been in the sea pretty close to where it was the next day i woke up with a vicious e coli bug which im still trying to shake offwarning avoid the quiet area of this beach theres a good reason there are no locals on that part or avoid swimming here all together as you never know whats floating pastthe other thing i wanted to mention is there seems to be some kind of bike parking mafia that demand money for leaving your bike at a public beach very odd but i encountered this at every beach in kuta lombok from what looked like gangs of intoxicated young men who became aggressive if refused,Selong Belanak Beach,NTB,Alam
4.0,this is a really lovely beach with the whitest cleanest sand i have seen anywhere in asia even the inevitable refuse that washes up on asian beaches is at a minimum here while it is a great place for surfers and beginner surfers in particular it is not great for swimmers the waves are very strong and there is a rip tide so while you can have a really fun time horsing around in the waves real swimming is not oni did have an issue with what i saw as a lack of respect by bikini clad westerners strolling the beach in what is essentially a muslim village setting a bit of sensitivity would not have gone astray i saw several times groups of local teens walking behind western women as they strolled along the kids were taking photos on their phones all a bit weird and uncomfortable not something i have seen elsewhere i think the locals are still coming to terms with the influx of touriststhere are many locals who will teach surfing some of us took lessons and had a great timehighly recommend this beach but subject to the above,Selong Belanak Beach,NTB,Alam
5.0,we were here staying at sempiak villas the beach was beautiful but there were quite a few day trippers that came in each day surfing and boogie boarding here is great we did not visit any of the warungs on the beach,Selong Belanak Beach,NTB,Alam
5.0,this is a stunning beach with a very great vibe definitely our favourite in south lombok perfect spot to relax or try surfing at least it was in april but it might be a different scene in high season,Selong Belanak Beach,NTB,Alam
5.0,i camel here with my family my daughter love to play along the beach white sand and clear water surrounding with green mountain make you feel like heaven if you love surfing then this is the place,Selong Belanak Beach,NTB,Alam
1.0,witnessed an truely shameful display of scam today from the number one dude booker from happy surf he ripped off a lovely young french couple who had rented an old damaged foam board from them it had been accidentally damaged by them the head guy booker unreasonably took the keys to the couples rented scooter in despair the couple swapped the scooter keys for their mobile phone and the couple agreed to take the board into kuta lombok to have it repaired they returned the repaired board n the mungrel booker refused to return their phonehe was unreasonable and a scam artistdo not patronize this businessthe french couple tried their best to resolve,Selong Belanak Beach,NTB,Alam
5.0,this beach is amazingly beautifull take surfing lessons in the morning watch waterbuffles take their morning walk and have a small lunch at one of the small taverns great morning,Selong Belanak Beach,NTB,Alam
1.0,one of the most touristy activities on lombok embarrassing at times as we felt under pressure to buynot worth the visit m,Sasak Village,NTB,Budaya
5.0,we had a very interesting visit to the village our guide was very knowledgeable and answered our many questions with a smile it was a real education to see how these people live well worth a visit ,Sasak Village,NTB,Budaya
3.0,called into the village and had to be escorted around by a local guide he spoke very broken english that didnt help much the village has about  people living in  dwellings all of which try to sell you something the guide did explain a few things about the village and life in it and at the end asked for a tip ,Sasak Village,NTB,Budaya
3.0,we came in lombok  years before it was not so touristic more authentic nevertheless its a nice stop,Sasak Village,NTB,Budaya
4.0,i initially thought this would be a tourist trap but it was an experience and the guide helped us understand their day to day life they sell their wears at every corner their style of living is tight and they still have unusual dowry and kidnapping,Sasak Village,NTB,Budaya
1.0,just a bunch of local villagers trying to sell you stuff i dont recommend it at all you have to give the guide a donation,Sasak Village,NTB,Budaya
3.0,interesting collection of traditional houses and way of life that gives a feel of lombok easy to access on main highway and convenient to get to  good stopover,Sasak Village,NTB,Budaya
5.0,the village houses only  it is the most unique experience i get in a good way of course recomended,Sasak Village,NTB,Budaya
4.0,a very nice place if you want to know lombok lifestyle back in the day we love it so much just small input to the guide to be more friendlier if we dont want to but something from the stall cool,Sasak Village,NTB,Budaya
3.0,the guide taking us through the village seemed very disinterested also looked very disappointed with us giving the village only  ruppiah on top of their usual daily fee they received from the trip agency,Sasak Village,NTB,Budaya
5.0,great traditional village with fantastic guide who will tell you the whole story of the village and will show you the houses inside as well,Sasak Village,NTB,Budaya
3.0,this place has more than  families stay there they still practice tradition of lombok peopleyou can walk around  hour for tour there was a villager guided you and told the history of this placethey also sell their crafts and clothes from tenun or songketnice pattern and neat sewing,Sasak Village,NTB,Budaya
3.0,visited  years ago and nothing has changed same tour i suppose that means they keep the place traditional if you want to see a traditional village then this could be the one for you there is a pressure to buy trinkets as you walk around but you dont have to did see some things that werent to our liking on our tour but hey thats village life i suppose,Sasak Village,NTB,Budaya
3.0,a donation is required for entering this traditional village you are allowed to enter the houses to see the way of life here unfortunately it feels like tourist trap as from every house you can buy tshirts sarongs bracelets etc,Sasak Village,NTB,Budaya
4.0,they say it is a natural and inhabited village but from the entry way and having your personal guide follow you around and explain what you are seeing we realise most of it is set up just to raise tourist dollar funds for the villagers having said that they did a great job at this the kids who welcome and farewell you with song the traditional musicians and their very unique instruments the dancing the exhibited homes were all eyeopeners even for the jaded traveller,Sasak Village,NTB,Budaya
3.0,it can be interesting to walk around these small cabins and observe the conditions in which people lived the houses of bamboo and thatch and handicraft although it looks a bit scenic rather like a small performance for a tourist,Sasak Village,NTB,Budaya
5.0,if you want to know about lombok this place has a lot of history the guide tell us about this village lombok herritage and culture the guide is very welcome to the tourist and he also can speak in english they still use this tradition in until now,Sasak Village,NTB,Budaya
5.0,i think they have a guide that is always ready to welcome the tourist that wants to learnt about their tradition they rlly have a unique tradition and i love visiting this village our guide was also friendly everyone were really friendly and ppl here sell many things just buy what they sell bcs its relatively cheaper than the other place,Sasak Village,NTB,Budaya
3.0,this place is so touristy and nothing special except for you get to explore a bit of the life of locals very disappointed and not some thing i expected as an outcome,Sasak Village,NTB,Budaya
4.0,my family and i were there for a meaningful afternoon after few places visit along sasak culture tour arrange by local agency there such a tired itinerary as they actually have so much interesting places to visitwell this place actually should visit place as lombok heritage from early civilization was started from this people origin of the local cultural may not same from others indonesian island such as bali java or sumatra and its great place that our children would learn about local custom and traditions while the good culture that brought up till these days are still implemented around this island i would say it is not just a enter of culture and educational but also this is the place that my young children and me my self could learn to appreciate what we are where where we are from and how do we leave every tourist spot will absolutely need maintenance to do especially all of the houses and buildings here was made from wood and local source plus in traditional way as human and as tourist we should appreciate this center which is still living harmoniously in their community and help each others from what we gained from this visit its worth to visit and beware of very aggressive dance  fighting show as you may join them,Sasak Village,NTB,Budaya
5.0,the countryside is very culturalif to lombok is obliged to visit this one village from the direction of the port lambar very close enough only  hour can get to this countryside by preserving the house and cultural building of the ancestors of this place im right if you want to know the sasak tribe around this place also sells a variety of fabrics that have been woven it is very suitable to this place to know the culture of tribe sasak,Sasak Village,NTB,Budaya
4.0,traditional attraction from sasak ethnic to see one of indonesian cultureyou can enjoy the sasak village people who warm and kind especially for the tourism,Sasak Village,NTB,Budaya
3.0,we visited the so called traditional village it is obvious that the village is earning their money with entertaining tourists so the houses is the only traditional part our guide told us that all the people were living from agriculture but it was obvious that he did not,Sasak Village,NTB,Budaya
1.0,we didnt have a choice to come to this village because it was on our tour itinerary g adventures  classic lombok very disappointing  i was so excited to see what this place had to offer was interesting for maybe  minutes was more of a disappointment than anything else dont waste your time,Sasak Village,NTB,Budaya
2.0,the guide had an extremely rehearsed story threw in some references from our home country rotterdam feyenoord ajax hahaha and led us to all kinds of shops to try to have us buy stuffthe entire experience felt like being dragged through a tourist millit was kind of interesting but the overthetop tourist focus completely ruined itthere is no entrance fee so we gave the tour guide k rupiah and went away,Sasak Village,NTB,Budaya
3.0,prolly not too many like this in the for real life because the island is quite developed now this is for showing how life was before and still exiting in the more remote places our guide tell they really do live and work here but its for keeping the tradition which is nice,Sasak Village,NTB,Budaya
3.0,interesting place to visit to understand how the villagers build their houses and also get to know their culture how the girls get marriedthe place also turned into tourist sales area with villagers selling mostly factory made items though they claimed selfmadefor more information can contact me r c k o n g atsymbol y a h o o dot c o m,Sasak Village,NTB,Budaya
3.0,this is supposed to be a cultural village but i personally felt that this village is too touristy and it is filled with vendors trying to get the tourists to purchase their respective items and merchandise there is not much to look at and i really doubt whether there are real inhabitants inside this village or not i am not very impressed with this place,Sasak Village,NTB,Budaya
3.0,this felt more like a tourist attraction than a real village prepare yourself for the hard sell and hope you dont turn up at the same time as a bus load of tourists,Sasak Village,NTB,Budaya
3.0,well its ok i guess theres not much to look at its a real village with inhabitants in it very interesting if you want to know more about the local culture,Sasak Village,NTB,Budaya
3.0,nice that you can just come in and they dont charge but to be honest all the streets seem to just be selling stuff it kind of takes the edge off and makes it feel less authentic however you can get some nice bits here i would say,Sasak Village,NTB,Budaya
3.0,i dont think anyone lives like this any more its a good look at the past i prefer seeing real working villages,Sasak Village,NTB,Budaya
5.0,heritage area with such a unique historygood tour guidethe house is full of wooden and bamboo construction,Sasak Village,NTB,Budaya
3.0,these sorts of places always make me uncomfortable a socalled traditional village showing how indigenous cultures really live but with souvenir stands selling products produced in a factory amongst a few poorly produced hand crafted items nothing of real quality to be seen donation requests guides etcthe real issues are never highlighted or discussed by the guidesthe main topic no one wants to go near is how many young people want to continue living this way particularly when they see foreigners coming through every day who seem to have much more money and an much easier lifea few locals we spoke to elsewhere in lombok confirmed that the young people have limited interest in learning the traditional skills and crafts necessary to maintain the old way of lifemost kids who get educated leave these villages and only return for occasional visits they have no interest in returning to liveliving like this may seem quaint on a single visit but its hard work living simply is actually a bit of a fantasyjust ask anyone whos tried it,Sasak Village,NTB,Budaya
4.0,this was very interesting to see a real village a lot of steps but worth the hikea great view when you get to the top,Sasak Village,NTB,Budaya
4.0,the very first tourist attraction that i visited in lombok the culture is still well maintained by the local inhabitants the souvenirs is good and have a high quality build and beyond all that it is hand made the perfect place to learn about history local culture and shopping for hand made fabric,Sasak Village,NTB,Budaya
4.0,the sade village had no enterance fee but you are suppposed to pay gratuity i gave k for visit of  you will be explained regading their weaving customs history of the tribe the meaning of the village and the properties of its house you could also see how they were using cattle feces to clean up their floor most of the women open their gift shop and you are expected to buy some souvenir however the price of the fabrics were albeit more expensive compared those you could buy in market in mataram,Sasak Village,NTB,Budaya
5.0,this is a traditional village where you will find the typical houses sasak people live in the local mosque is impressive even though local people are traditionally farmers growing rice this village will not give you an insight on the rice cultivation but it will present you their second traditional livelihood which is hand weaving therefore nowadays you will find in every house women of different age selling traditional products these products are usually the same and you feel sorry for not buying from everyone from this point of view visiting this village can be also sad i recommend to find a house where is one woman selling paintings they are very impressive and it is not something you find on every corner,Sasak Village,NTB,Budaya
3.0,nice to see but not worth the patience there are shops with the same stuff all over and they pity force you to buy,Sasak Village,NTB,Budaya
4.0,if you want to know the real lombok people and culture visit this place give you insight to how the local people live,Sasak Village,NTB,Budaya
3.0,could be better if they hav traditional performance we felt bad as the guide brought us into a house that is still occupied and the old lady had to wake up from her nap bcoz we wer there,Sasak Village,NTB,Budaya
4.0,the sasaks are the indigenous people of lombok they are mainly rice cultivators and used to live in unique straw huts the villagers are friendly and we are entertained with tribal musical performances and mock fights overall the visit is interesting,Sasak Village,NTB,Budaya
4.0,this is well worth a visit but do use a guide to get the full benefitthey were building a new house the day we visited and that was very interestinga real self sufficient community,Sasak Village,NTB,Budaya
4.0,we wanted to see how the sasak people traditionally lived and learn about their culture what surprised me is that there are several villages who still live that traditional way there are several guides who speak excellent englishand of course indonesian they will lead you through the village allowing you to go into their houses explaining life in the village some of marriage traditions will surprise you if you are interested in music you can even play the village drums,Sasak Village,NTB,Budaya
4.0,this was the most interesting part of our trip we were brought around the village by a local guide who spoke good english and introduced us to the local culture life of the men and women of the village their unique practices how they build their houses and how they polish their floor certainly an eye opener my friend went further up the village and met the oldest lady in the village,Sasak Village,NTB,Budaya
4.0,we went to the sasak village at first we where swarmed by guides and parking assistants then we parked ourselfs and went into the village there we where stopped again by an actual guide blue shirt and he gave a tour for tips and kpax tour was nice and our guide proke decent englishwe saw the village prepare for a ritualcooking for the whole village lots of people helpedafter the tour the guide took out money and it was k well spent,Sasak Village,NTB,Budaya
5.0,i think this is the best place i visited so far in lombokthe village was small and the local tour guide was quite funny he explained to us the life of the villagers what their daily activities and also unique local customsthey also had music performance you can also learn how to use their local musical instruments and weaponstoo bad it was heavy rain but i suggest you spend more time here like  hour it will be great experience,Sasak Village,NTB,Budaya
4.0,sasak is a culture experience that is explained as you go by a local guide dont be fooled he will ask for a donation at the end its about aud  a head but worth it kids are free would i like to live like this  no but these people do and it is their way of life please respect them and they will respond in kind they are a wonderful people they live in this village they dont marry outside it and dont record anything such as births deaths  marriages but theres more you go you learn you wonderill add a little more it was raining the day we were there but this cooled it a little many many steps some up to  metre high any higher and climbing down a wall the day we were there they had lost one of their young men at sea drowned while fishing for the village we were sad but theirs was to continue with life,Sasak Village,NTB,Budaya
4.0,very nice place to visit when we arrived to the village a local guide showed and told us about the village in the village the local men showed us their traditional sticks battle and played local music,Sasak Village,NTB,Budaya
4.0,we visited this traditional village and enjoyed learning about their culture we were guided by a local member of the sasak interesting going in their homes seeing where they store rice and how the villagers live there are souvenirs available to buy but we didnt find the people pushy at all good cultural visit,Sasak Village,NTB,Budaya
4.0,we visited the village in the way to kuta beach we were guided by the local and he explained the culture really well of course the local will try to persuade you to buy their products be careful as the price is not as cheap as you thought buying the souvenir at the souvenir shop might be cheaper,Sasak Village,NTB,Budaya
3.0,i visited in august  to this sasak villagethe culture and lifestyle of this village is unique  different from the rest of lombokthe original house is built of cow dung interior of the house is rather small and very dim i cannot imagine how two generations can live in one housethe souveniers sold are of low quality not worth to buythe men of these village seems to make being tourist guide as their main occupation however all the tourist guides will give their earnings to a common leader whereby the leader would then redistribute back to the tourist guide real community living,Sasak Village,NTB,Budaya
4.0,this place has a strong and good traditional belief reflected in the village structures and people activities there for those who like cultures stuff this place is suitable in addition this place has many sellers selling souvenirs and the price is cheaper compared to many souvenirs shops in the city therefore this place is good for you who wants to buy traditional souvenirs such as tshirt pearl scarves etc,Sasak Village,NTB,Budaya
5.0,we had been traveling to many contries on the world indonesia was my best trip point very unique contry and rich culturethis year we enjoyed our holiday in lombok island then we visited old village at sade village central lombokit was amazing they kept as heritage of culturelombok we loved it,Sasak Village,NTB,Budaya
3.0,its a place where you will learn all about the lombok people with their tradition and their craftmaking activity,Sasak Village,NTB,Budaya
3.0,interesting but i was a little underwhelmed given the hype beforehand still definitely worth a lookwould not be too good getting caught up with a bus load of touros though,Sasak Village,NTB,Budaya
4.0,unique culture with amazing story the people there already staying there more than  generationif you wanna buy anything at this village u must bargain first before you buy,Sasak Village,NTB,Budaya
4.0,i visited this village for the first time when i was in elementary school then i was back again in july this year nothing changes much you can buy traditional sasak clothes and also practice how to make them its a good place to visit with family come and learn more about sasak,Sasak Village,NTB,Budaya
3.0,i was so excited to see this village i had heard so much about it on arrival it was heaving with tourists by the coach load we had a guide to take us round and explain the sasak way of lifethe people of sade have their own traditions which differ from any other areas on lombok they also speak their own language the village is made up of house that are made from buffalo dung and mud wood and bamboo with thatched roofs rice granaries are also a typical building herethe men of sade work is mainly farming but now the village has developed into tourist place many have become guides while the women still weave or make handicrafts to sell almost every house you visit is selling somethingi did feel we were rushed around this village by our guide and he tried to explain everything so fast shame tourism has made it like this however we thanked him gave him a tip and off he went in search of his next tourist he seemed tired and not at all interested glad we visited  enjoyed meeting the yr gran and was told she wasnt the eldest the eldest being yr but was a bit disappointed at the overall rush ,Sasak Village,NTB,Budaya
3.0,this is ok for a visit on your way to kuta or whateverits a very original village with dirt floors in the houses which are very small and very dark it gives you a proper insight into how the people really liveits worth a look for a small donation,Sasak Village,NTB,Budaya
4.0,we went on a holiday so not as busy but very interesting it is a community selling point for hand woven sarongs they were amazingly beautiful they are not on the internet yet so one must go locally a little expensive but when realizes the time it takes and it is shared by the group to keep everybody going it is great,Sasak Village,NTB,Budaya
2.0,characteristic but less authentic than many villages of this beautiful island with very pushing villagers to buy industrial souvenirsget lost in other streets of lombok and youll find the real villagers  with their welcoming smilesunique people,Sasak Village,NTB,Budaya
5.0,we were made to feel very welcome at this village a really interesting experience and a fascinating insight into a very different way of life,Sasak Village,NTB,Budaya
3.0,it is interesting that people still live in huts with some modern conviences we had a guide who took us around the village and explained there way of life i believe this is a way to sell you some of there hand made items which helps support the people living there a donation is required to see the village and also you are expected to tip the guide,Sasak Village,NTB,Budaya
4.0,this is a small village of sasak tribe it is a live exhibition on how sasak tribes live the life it is not so real but the guide would tell you the history,Sasak Village,NTB,Budaya
