Rating,Review,Name,Province,Type,cleanliness,service,accomodation,facility,crowd
4,we have an actually vacation with family thats a lot have fun but its new hotel so we didnt try pool n gym all of it its nice employee n clean hotel mybe me can try again if go to lombok again,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
4,this new hotel was a great hotel the location is excellent in down town near from the big mall and the centre of souvenirs shop in mataram the food was great the room was big and so far the services was great,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
4,good accessibility good services also good price easy to get transportation vehicle taxi bluebird and rentals tv entertainment are excellent and tv on demand are available hotel facilities are good with a nice swimming pool,Aston Inn Mataram,NTB,Urban,0,3,3,3,0
4,location is great just in the city the have new facility  some still under development the bed was great i can sleep well i hardly able to sleep in hotel even its a  star hotel everything else is just expected,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
4,i stay there for one day room very clean bed very comfy at night i cant turn on the tv because theres problem with the decoder but they can solved it food was average however good location,Aston Inn Mataram,NTB,Urban,3,3,3,0,0
4,first time stay in mataram find out for newly hotel open aston mataram with clean and friendly staff this hotel nearby mataram mall and some food place surrounding easy to walk out to find souvenir suggest to ask room with view before check in due to windows glass is close with sticker others good for staff services and breakfast,Aston Inn Mataram,NTB,Urban,3,3,3,0,0
4,great staff from frontdesk to housekeeping to restaurant value for money new hotel with new amenities almost perfect but the wfi connection to my company vpn blocked some applications and have to shorten my business trip due to this and unable to refund the leftover  nights as fully paid via bookingcom have no problem from connecting via mobiledata starbucks and other hotel,Aston Inn Mataram,NTB,Urban,0,3,0,2,0
4,very good and nice and ill stay here again because this hotel near from any market and restaurant we need and above all the price is very logical so we would lik to thank you aston ok you should keep these things in the future,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
4,when we talk about bisnis just  or  person we should goto the restaurant or bar there is no lobby and comfortable chair to talk about bisniseven you serve in restaurant but some people take another place,Aston Inn Mataram,NTB,Urban,0,0,0,1,0
4,nice hotel in mataram city breakfast menu are yummy clean room hotel and front desk staff very helpful recommanded hotel for tourism who want to explore some destinations in lombok island hopefully i can go back to this island soon lastly thank you so much for all crew of aston inn hotel,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
4,very pleasant stay at aston near to the culinary center the room was clean and the price is very friendly for the business vacation with family alone or with friends this hotel is highly recommended,Aston Inn Mataram,NTB,Urban,3,0,0,0,0
4,stay for business trip hotel equipped with complete facilities unfortunately the hotel still on renovation at that time my room windows sealed with sticker so i cannot see any view from it see photo the staff said there were viharatemple behind itvarious menus on breakfast but when i drink the milk it tastes fruit might be the milk reservoir previously filled with juice,Aston Inn Mataram,NTB,Urban,0,0,0,3,0
4,we had a free upgrade room then we got a very large deluxe room the bathroom is very nice with a nice shower their wifi access is fast but we have to pay the additional mineral water that usually free anyway thank you for your hospitality,Aston Inn Mataram,NTB,Urban,0,0,0,3,0
4,first impression is friendlythe staff is very welcome though they forgot to offer me a welcome drink   the room is nice and bed is comfyclean havent check the breakfast yetdo hoping it will be good one ,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
4,this hotel was a new hotel good hotel but no extrabed i dont know why maybe because the room is not fit for extrabed i always wondering why never mind but i like this hotel much maybe when i go back to mataram i will choose this hotel again,Aston Inn Mataram,NTB,Urban,0,3,0,2,0
4,stayed here for two nights nice hotel big size of bed and comfortable very relaxedonly complaint was the music on the isle too loud special after  pmi have to called reception to turn it down a bit because i couldnt sleep at the first night they played rock music instead of slow musicoverall good hotel,Aston Inn Mataram,NTB,Urban,0,2,0,0,0
5,rooms are really clean and modern and restaurant is very good too nice pool and bar area we originally booked two nights but decided to extend staff were very friendly and helpful would highly recommend,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,i stayed in the hotel twice for business in october and then for family vacation in december both times i am really satisfied the service is great the room is clean and very spacious the hotel even provided us with connecting rooms when i stayed with my family which i was very grateful for i did not request it as i know that it is usually very difficult to have connecting rooms during high season it only took us about  minutes for check in and check out they serve variety of food for breakfast for idr k for adult and idr k for child i would surely stay there again next time i go to lombok,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,super clean super comfy super hospitality the breakfast was good with various meal the omelet was very good i loved it the staffs were nice and helpful i could leave my luggages at the hotel while i went to gili trawangan,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,stay on bussiness propose with the office team and chosen this hotel very satisfied service no need long time check in process we got room free upgrad by facing to the pool restaurant really good ambience in the morning and good point that all staff always smile every corner good clean enough for the room corridor and area public we happy spend our time on the rd floorvery recommended,Aston Inn Mataram,NTB,Urban,0,3,0,3,0
5,one of my favorite choice hotel to visit in mataram is aston inn the place is in the center of the city easy access from any places they offers variance of food promotion and very competitive price compare the other placesevery friday afternoon they offers free coffee promotion which is rare and on daily they have also coffee promotionthey have wide range of menu variety from western to local authentic cuisine and also very unique taste of croissant with salted egg  i personally recommend this whenever you visit a cozy place at their pool bar on the third floor also very welcome and friendly staff since we arrived you can also enjoy a live music on friday afternoon at pool side while enjoy the sunsetdefinitely recommended place to hang out with friends,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
5,it was a great stay in lombok i stayed there for  days  nights and lucky me i stayed at a room with pool view the room size is spacious the bath room is fine but  thing need to be evaluated again we called the reception at the night approx pm seeking for a help and the reception man sounds he does not want to help us no problem cz we already love with the room so other thing will not be a problem well done,Aston Inn Mataram,NTB,Urban,0,2,0,0,0
5,this is my second stay here and it sure doesnt disappoint me they have taken steps to be green initiative like removing away the plastic bottles instead they have a water dispenser in every level as always the rooms were clean and tidy breakfast was excellent they have plenty of varieties special mention to ms nengah suryani for responding to my queries promptly thank you so much for making our stay a memorable one,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,in central mataram  minute from airport and  hour from kayangan harbournear damri pool good food and clean room but the floor need more cleaneasy to find nimarket  hour and easy to find taxi or car rental,Aston Inn Mataram,NTB,Urban,2,0,3,0,0
5,nice hotel in the city of mataram breakfast was great all staffs were very friendly special thanks for ms nengah reservation she was great she helped me to arrange surprise for my parents th wedding anniversary we will be back ,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
5,we can only say good things about this hotel from the moment we arrived up until we checked out everything was perfectthe room was clean spacious and had great amenities pool area is well maintained and very cleanthe best thing about this hotel it the staff who were fantastic you dont get this kind of service in some of the star hotels as we got it from staff at this hotel special mention to novi who looked after us during breakfast  great chatmake sure that you get yourself a breakfast at the hotel but dont buy it with your room you can pay on the day you have breakfast which is much cheaper   food was delicious and had so much choice that is unbelievabledefinitely recommend this hotelwill stay here again when in mataram,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,clean and affordable prices hotel good location and around  minutes to lombok international airporteasy to get access to find foods and souvenirs hotel with indonesian hospitalitybut there is no massage service for tired people,Aston Inn Mataram,NTB,Urban,3,0,3,0,0
5,i stayed for  nights and it was a great stay room was clean and nice food was deliciousthe staff was friendly and helpfull but they cant give you a simple decoration in the room and we had to pay for it if you wantoverall everything was fine,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,i recommend this hotel if you come and stay here in mataram location is strategic in central city mataram eazy acces transportation the staff provide good service for me soi am very happy to be able to stay at this hotel,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
5,not a fancy  star hotel but i give my salute to aston inn they provide a  star facilities and services hope can back and enjoying your hospitality again soon specially trying your inhouse dining and breakfast,Aston Inn Mataram,NTB,Urban,0,0,0,3,0
5,i have stayed twice now in this hotel and tge quality of the hotel is only beaten by its amazing service everybody constantly is smiling and they just cant do enough for you i had a balcony room overlooking the pool area and the rooms are big extremely modern and super clean the food st breakfast us just fantastic i come to lombok to do business in sengiggi but for a  minute drive to mataram its totally worth the effort the manager juniadi came up and introduced himself and made me feel special such a nice touch now to go one step further i accidentally left my expensive burberry glasses there so i messaged pak juniadi and in less than  minutes he located them and put them aside for me ti collect them over and above to help me out i will be back no question just awesome,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,the hotel is strategically located in the heart of mataram just a few minutes walk to mataram mall oleole shops batik shops and restaurants the room is clean and tidy the staff is friendly i stayed in aston inn semarang before both are good will stay again,Aston Inn Mataram,NTB,Urban,3,3,3,0,0
5,aston mataram very recommended hotel from arrived til departure went really good services favorite area ison rd floor good embience to spend our time beside the poolthank you aston we will stay again on next week,Aston Inn Mataram,NTB,Urban,0,3,0,3,0
5,nice hotel  clean  nice staff  nice food  the coffee was nice  you can go to restaurant and get cheap coffee  and i have wonderful stay in this hotelwhen you stay in mataram please stay in this hotel,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,room and bathroom is very clean bed size is generously huge would recommend  the gym equipment needs updating especially the treadmill machine staff were great and helpful attends to you promptly,Aston Inn Mataram,NTB,Urban,3,3,0,1,0
5,this is the second time ive stayed at aston and on both occasions the experience had been wonderful  the ease in checkingin the warmth of the hotel staff members  from the driver who picked me up from the airport to reception staff to wait staff in the restaurant  the smiles and offer to assist the rooms are very clean which was a great welcome especially having spent a week in the village in north lombok ill make aston inn the place of rest whenever i go to lombok,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,very good and very nice for services members and staff hotel very friendly and like a family the location very good and the room wow i sleeping like baby food and beverages excited i have sometimes when i go to mataram city i can stay in the hotel,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,its a beautiful journeyi come at hotel at  pm maybe late but the receptions still welcomei waiting maybe just  minute before i get mye room and i arrive at my room and its nice and clean yeay i enjoy a sleepin the morning i enjoy the breakfast after that i enjoy the pool and its good overall its great,Aston Inn Mataram,NTB,Urban,0,0,0,3,0
5,stay here only for  night but have such a wonderful momentcheckin process was fast and nice the staff are friendly the room is clean and tidytry to have dinner with friends at the hotel located next to the pool on the rd floor nice view and ambiancethe food was deliciousthank you,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,had a great time at aston inn great value for money and conveniently located near mataram mall and other shopping amenities room is clean and good hotel staffs are helpful and friendly i will definitely consider a stay here if im back in mataram,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
5,aston mataram is the one best hotel location in city all is well served good breakfast in the third floor by fresh morning room comfortable good people and responsive transport service offering affordable price and many items in restaurant with cheap price overall services was good expectation enough will coming back next month,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
5,good interesting wanna go there again sometime recommended to stay here the rooms good the food  beverages was delicious the location was near with shopping centre there was souvenir shop so the guests can buy there,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
5,enjoyed our stay outstanding customer service ate at restaurant every night as always good and good value appreciated the smiles and greetings from everyone dewar and ali at transport desk very good guides special thanks to buda dani elisa fuji for making us so welcome,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,the staffs are friendly and helpful i asked them to prepare for a birthday cake for my friend and the provide it for free event completed with beautiful message in chocolate the location also very great for business visit ,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,nice staff they always give greeting and smile  delicious and various breakfast but i like to have traditional food like lupis cenil etc clean and tidy room but unfortunately the tv channel doesnt hd like before they used usee tv,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,aston inn mataram was my fav place to stay the staffs were friendly the foods was superb also the location was very strategic i would love to recommended aston inn for those would to visit mataram,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
5,i got recommendation from one of my colleague to have booking and stay at aston inn mataram affordable hotel with worth it services and facilities everyone has good hospitality with humble and professional services no need long time to queue rooms cause well prepared the room are modern concept with good cleanliness at all areas and well maintainbreakfast was good with many variant and specious all the staffs are well trained which was offered and greeting all guest easy to go anywhere due to hotel located at the prime location just report to the front staff then transportation service coming to pick me up at the lobby very recommended to visit this hotel thank you for your hospitality,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
5,we were staying at a nearby hotel but sadly the breakfast and terrible service from staff forced us to look elsewhere for dining options and we came across the aston inn our first contact was with dayu at thec front desk we enquired about breakfast then about booking a tour and she went out of her way to escort us up to breakfast then later directed us to the tour desk over the next few days at breakfast all the staff knew who we were and welcomed us with smiles everyday the general manager danny heard we were not staying but came for breakfast and at times cocktails and welcomed us if we had not already paid at the other hotel we would have moved we were treated like guests even though we didnt stay whereas at our hotel they never acknowledged us or greeted or said hello such a difference in service,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,it was very good to stay there the hotel is modern and the rooms are very nice and well equipped the staff was friendly and very helpful the food was really good everything was good thank you aston inn,Aston Inn Mataram,NTB,Urban,0,3,0,3,0
5,best meals great pizza at aston inn lombokgeneral manger danny sinaga and staff very professional and pleasant people must stay here star serviceroom is huge n clean pool is fabulous and rooftop barand spa and gym areabreakfast outstandingand very clean hotel,Aston Inn Mataram,NTB,Urban,0,3,0,3,0
5,hotel is central location less than  minutes go to mall epicentrum modern concept with clean enough and well maintained all staff are so helpfull and smile everytime feel comfort during my stay with good breakfast variant booking through online with affordable price it is surprise that rate included dinnerthank you aston mataram for your hospitality and good services,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
5,i arrived late   am but was please to get a room upgrade but a little disappoint they had run out of beer when i ordered a meal maybe this was just because i was so late  breakfast was lacking western food other than eggs room was clean and very comfortable staff were pleasant and helpful,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,i went to aston inn mataram this morning to try the coffee they advertised it was the best decision i made today the coffee was smooth and easy to drink and the priceyou couldnt beat that in any other place honestly aston coffee helps me starting my day thank you aston you are the bestnovaphd candidateaustralian national university,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,great great hotel there was a mix up in our reservations but the hotel was fantastic in making it right the rooms are lovely the beds comfortable and the bathroom terrific it was a wonderful respite from a long journey then i found the outdoor pool terrace and bar on the rd floor so lovely and a great view of the city the mosque and the sunset a big thank you to jun at the front desk who made it all possible,Aston Inn Mataram,NTB,Urban,0,0,3,3,0
5,it was lovely to drive up to this hotel in the cool season as the lobby isnt airconditioned check in was swift and rooms easy to find compact and with all necessities but i can always do without glass between bathroom and sleep room even thickly translucent i dislike waking my travel companion or vice versa by turning on light in middle of night the dining room is pleasant but cannot really accommodate hotel guests during conferences and events it was too packed not enough tables and chairs and strangers would just sit in any empty chair at any table breakfast was adequate but i would not say food is delicious,Aston Inn Mataram,NTB,Urban,0,0,0,1,0
5,we stayed with the whole family and our special requests are fulfilled seamlessly the staff are always friendly and helpful especially pak akhmad who was driving us around and being informative answering all possible questions,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,lots of vendor selling handy crafts out side hotel fence  but no worry  they are not able to get in into hotel area i suggest you to buy handy crafts from reputable store you can ask hotel staff accordingly,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,this hotel is recommended for leisure and business trip person as well as for family  there is nice swimming pool and cozy place for relaxing at  floor friendly staff front as well as food and beverage,Aston Inn Mataram,NTB,Urban,0,3,0,3,0
5,good propertygood staffand good servicesespecially for mr junthanks for welcoming and give the best servicevery recommended placewill comeback here if any schedule or business around heregreat,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,we came for  time on this hotel my family are loved hotel service which was responsive for any inqury hotel staff very helpful friendly comfort feel on the  floor beside the pool in the evening we always spend our time on this place enjoyed some drinks with jazz music easy to go anywhere cause located on the central of city transportation service ready to order everytime and just cross the road if we want try ayam taliwang and minimarket at the beside hotel  hours very recommended aston mataram,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
5,this was my second stay in aston inn mataram for whole  nights in lombok we stayed in this hotel we booked  connecting room suite  superior and it was a right choices for  of us we love the location and the staff the breakfast menu is delicious as always,Aston Inn Mataram,NTB,Urban,0,0,0,3,0
5,good for take a rest the pool is great and view great breakfeast i like pancake siomay and all of food in there visit lombok this is hotel recommend for business trip family trip and couple trip very great,Aston Inn Mataram,NTB,Urban,0,3,0,3,0
5,staf is nicefood is goodroom is so clean but sometimes i smell wet fabric and the check in system need to be repair i ve cheking in for  oclock so dissapoinmentthey say i habe to be waiting for another late guest checking out and they need to clean the room first,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,very comfort places like homey and feel better after stayed for  dayswant to come back there when there is an international gp motorbike at mandalikaone of the security officers really impressed me on lebaran day security staff assisted me in finding a mosque with motorbike,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,stopped to buy some beers during ramadan were very friendly and couldnt help us enough would definetly go back because of the amazing customer service they gave us a free bottle opener to take with us,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,when i feel the comfortable bed and clean room make me want to stay all day long on the bed and never want to leave the room temperature was so perfect and make me feel comforti wish i can come back again very soon to feel the perfect experiencethank you so much aston,Aston Inn Mataram,NTB,Urban,3,0,0,0,0
5,for business trip purpose i think aston is highly recommended near with airport mataram mall and others public place bank etc make my business trip running smoothly my time visit together with fasting and i get a delicious sahur menu,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
5,its my first time staying in mataram and aston inn give me the best place to rest after a full day flight and activity the location is in the central of the city easy to get to the business and other public area the facility was complete enough and they keep the facility in best condition for us,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
5,aston inn mataram is very nice hotel in lombok the staff is very helpful we are very happy could be stay at here and i will be back here on my next trip thank you all for the treatment and services,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,everytime i go to lombok i prefer to stay in this hotel friendly and helpful staff comfy room and bed the pool is quite small and but you can hang in cafe next to it the location of this hotel is in the middle of lombok you can find many restaurants or convenience stores around and its only  minutes to mataram mall by walk,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
5,low budget hotel but sames like five stars hotels for the room view swimming pool and location center at mataram recommend for honeymoon travelling  business or family gathering thankyou aston inn mataram hotel,Aston Inn Mataram,NTB,Urban,0,0,3,3,0
5,if you like to use the pool or network with friends request to stay on rd floorthe food was very good the room was good the staff was exceptionalif you liked a stocked mini bar in room request when booking or a check ini think more important if not staying on rd floor,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,enough satisfaction servicesi like all the facilities providedthe location of the aston inn hotel is very strategicroom facilities are pretty good and cleani stayed at aston inn hotel for two nights did not experience anything bad,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,weve tried several city hotels in mataram but aston is one of the top  in our list the room were roomy and clean amenities was complete aircon were cold and breakfast buffet were super awesome definitely will become regular soon cheers,Aston Inn Mataram,NTB,Urban,3,0,0,0,0
5,our third time in a row proved to be another great experience in terms of welcoming hospitality at this wonderful hotelmy husband and i stayed here for over two months  january february and march with a spell of two weeks during which we visited friends on jawa  and had a wonderful time with the full scope of the staff members and managementthe location is excellent in the centre of mataram close to all amenities and the hotel is most popular as it has the facilities to take in big company events and private parties as well,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
5,very new and clean carpet in hallway is cleaned periodically customer service is excellent stayed for  month in the hotel and the staff can remember you the rooms facing the pool are very nice like resort style,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,it is ideally located in the heart of the city it is close from nice food and shopping for present  souvenirsdespite its small location i was impressed by the spacious athmosphere i feel in the lobby it has high ceiling as if openwide to welcome guess reception  staff we met are friendly the lift is quite nice it has decorated mirror  you can check whether you look okay or not when i came into the room tara i love it it has a soft color that makes the room look spacious enough the bed is comfortable and big it can sleep  people walked to the balcony i drew a curtain aside i loved what i see a swimming pool with frangipany trees decorating the roof top garden the dark wooden floor  plants hanging from the balcony cooling down the eyes after seeing the crowd below i forget that it is actually at the most busy intersection in mataram standard room in th floor close to the lift was a nice room i think as well as the right height from the pool it is a high enough height to enjoy the sunsetwe sat at the cafe enjoying afternoon tea i love the round chocolaty cake and the tea,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
5,good location for this hotel in the centre city the room so clean and they have big bed so enough for family with childrens the receptionist so nice  they prepared all thing so we didnt wait too long for check in and get our rooms,Aston Inn Mataram,NTB,Urban,3,0,3,0,0
5,enjoyed the stay here staff here are very polite and courteousthey greet everyone with a hand over the heart and a bowhotel is located within walking distance of the mataram mallgood breakfast spread available,Aston Inn Mataram,NTB,Urban,0,3,3,0,0
5,i like very much to stay in this hotel clean and good hospitality good food and berveragesit is very recomend to provide the air condition from elevatorlift to the room the hotel position also in very strategic area at the center of mataram city thera are many transportation mode to go to the tourism sites,Aston Inn Mataram,NTB,Urban,3,3,3,0,0
5,good location very clean and still new hotel near mataram mall and in the city center easy to go everywhere the room is great the bed is comfy and food roomservice is not too expensive in totali like the ambiance,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
5,it is a great clean hotel where you can spent of your time with your lovely family the hotel is superb with very delicious food and drinks as well as very friendly of team member the room is very clean and spacious and very large of bed the reception were very helpful to assist you to bring your luggage in to the room suggest you all to stay at aston inn mataram during your holiday or business trip to mataram,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,experience to stay in this hotel ia very great location service cleanlines and everything are very good laike my second home outside of my hometown everyone must be tried to stay here several days,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
5,this my first time stayed at this hotel i like the room and the breakfast location near a lot eatary and citi center not far away from mall no time using the facility just  night stay check in late check out early,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
5,simple nice hotel in mataram with nice music down in the lobby i found this hotel is suitable whether you are travel alone or with your group of friends business travel or just go for holiday with your family,Aston Inn Mataram,NTB,Urban,0,0,0,3,0
5,the hotel is great central location very polite friendly and helpful staffs i had a very wonderful stay  the room was spacious clean and bed was comfortable the breakfast was tasty with wide variety and most unique the hotel served jamu for breakfast toowill come back jakathanks a lot,Aston Inn Mataram,NTB,Urban,3,3,3,0,0
5,the room is bigger bed super king breakfast nice choice buat need more variety like indonesian food near with city centre of mataram nearest with shop and shopping centre to buy some souvenir to your family,Aston Inn Mataram,NTB,Urban,0,0,3,0,0
5,my first stay at aston mataram was really good enough our colleagues was happy upon check in with all front staffs greetings cleanliness of the room good and food so many variants hotel location is easy access to going somewhere nice environment with friendly helpfull staff we will coming back soon to this hotel thanks for hospitality and we re really satisfied,Aston Inn Mataram,NTB,Urban,3,3,3,0,0
5,i have been staying in aston inn for  months of my business trip it was an amazing stay and very comfortable surrounding by friendly and efficient staffs they would come pronto to your room once requested,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,we had small problem i booked for only one night but decided to stay an extra night but i put the same date as the first then i had two rooms the front desk manager i think his name was junaidi was outstanding the way helped us he got us agoda email but thay would not help us so thanks to your front desk manager he resolved the situation and changed the date every thing was fine all because of him nobody else seamed to care or didnt no what to do your company is lucky to have this guy,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,the staff very friendly and helpful but i have one complaint its about a pool the pool not clear have something like paper  plastic not only one i think when im swimming the water pump not working  not turn on thats why the water not clear,Aston Inn Mataram,NTB,Urban,0,3,0,0,0
5,nice clean room with pool in the third floor which is good enough for your kids and your morning exercise to little burn you little fat the restaurant were serve local food which is delicious and was really local taste the staff were amazing very friendly and very helpful i suggest you to stay on this hotel during your visit to lombok,Aston Inn Mataram,NTB,Urban,3,3,0,0,0
1,the hotel is beautiful and the villas are amazing but the management is bad the pool with two adults and two children  and  years was less than  years for free and over  years you paid  rupees and the amount was paid but surprises not providing any blankets or blankets for the children at all,Katamaran Hotel & Resort,NTB,Urban,0,1,0,1,0
1,the ayam taliwang was worst than i ever hadtom yam goong is to expensive than the portion is too smalland last but not least tha pasta is less taste and small portionwill not come back for food hereeverafter we visit lotus bayvieweverything was amazingpasta and pizza the best we ever had in my life,Katamaran Hotel & Resort,NTB,Urban,0,0,0,1,0
1,the biggest disappointment of our honeymoon trip a small mistake that we have missed in the booking we booked  days to early but nobody contact us why we not coming in these time we asked the hotel for a transfer from lembogan to lombok and also here they said mitging  the transfer also not possiblewe came also  days to late and in november there was a lot of free roms we have honeymoon and there have not allowed to switch the days but the money was already plugged in unbelievable to leave me crying out of the hotel just sad  thats no service,Katamaran Hotel & Resort,NTB,Urban,0,1,0,0,0
1,arrived with the hotel transfer and was kept  minutes waiting while they check in guests who arrived later with taxis complained and request to see general manager and was told he is out of hotel and requested that he called me back was given a room where the toilet was smelling so badly and they said they will freshen up with air freshener but didnt help so requested for a change of room which didnt materialised until  hours later and they put us in a room where they were renovating the balcony directly outside the room which was dusty and noisy during our whole stay requested to speak to general manager many times and was always told he is not around and requested for him to return call which he never did very disappointed with the resort which was recommended by a,Katamaran Hotel & Resort,NTB,Urban,1,1,0,1,0
1,i booked in katamaran for my honeymoon my wife fall in love with this place when we look at it in traveloka application me and my wife checked in in katamaran in th sep  at pm everything was good one staff explain to me about the facilities and take us to our room we got room on the first floor  the room was good with outdoor bathroom once our bag arrived we unpack and prepare ourselves to go to infinity pool and beach we havent check our bed just sit on it without moving any pillow after we clean ourselves from swimming and i try to laying on on the bed i feel something moving near my head when i check and move some pillow i very shocked that found animal sht on the bed and pillow i assumed thats a rat sht immediately i ask my wife to repack,Katamaran Hotel & Resort,NTB,Urban,1,3,0,3,0
3,the hotel has is on the beach front with a great view it has a modern design but a lack of local charm like you could found in most hotel of balilombokit is very calm and quickly boring no surf no bars not one living soul on the beach only the hotel it is well maintained except  mice running between my feet on the pool deck the rooms are clean and standard no problemfor usd i would expect a better wifi the food menu wants to be fancy with small portions and higher prices than all the other hotel weve been to and the taste is very average i am travelling with my wife and our  years old for a month in indonesia we have always booked for  adults only as my daughter is sleeping in our bed and as we share our breakfast for a month no hotel asked us to pay for an extra breakfast except in katamaran i guess its they right but it is kind of a dck move to make us pay usd for a  years old breakfast pastry and  watery juice over all nothing horrible you can stay there its fine but except the view the rest is average definitely not the highlight of our trip,Katamaran Hotel & Resort,NTB,Urban,3,1,0,3,0
3,the room facilities different from advertised online a bit disappointed in room the unhygienic sandal are smelly request for changehowever the breakfast buffet is excellent dining tables on beach front nice swimming pool,Katamaran Hotel & Resort,NTB,Urban,1,0,0,1,0
3,its sad because i could have walked away from this trip with fantastic things to say about the entire stay but i definitely cant the resort itself is beautiful in terms of the grounds room great pool areas beautiful clean beach  the sunset views were amazing the kliff restaurant is beautiful and the food was fantastic the staff that work at the resort always friendly  helpfulbut the big issue was that i was traveling with my  young daughters    years old my  year old is seen as an adult which is normal  i accept that so the free breakfast for  included her but my  year old i had to pay rp each day for her to have breakfast this is a ridiculously high price for a child breakfast in indonesia each morning she ate a few buns  fruit there is no ala carte option which is ridiculous so i had to pay regardless of the fact she ate less than rp each morning the management were totally inflexible about this which in this day of so much competition for the tourist dollar simply does not make any sensethe other big problem is that the bed is definitely not a king bed which is what is advertised it is queen usually we can share a king bed but this time had to order another bed i was prepared to pay extra this is normal but not  rp per night what for a rollaway bed i can get a room at a  star hotel in seminyak for this pricei have no issues paying for things that are of value we ate twice at their top restaurant the kliff i tipped many of the staff for their good service  ordered food  drinks around the pool area no issues at allits really a bad strategy on the part of the management sure they made an extra m rp from me from this stay but ill never go back  will also recommend that my friends do not go there so they lost all that potential business why charge ridiculous prices for things that do not cost you much at all and now you have a not great review as well to add to it you need to rethink your,Katamaran Hotel & Resort,NTB,Urban,3,3,0,1,0
3,a beautiful hotel complex with small weaknesses very often the room service forgot to provide us with new towels or shower gel the towels looked very old and tornedat the pool area there were not enough shadow places all  sunbeds with roof were broken and unusablethe service at breakfast was not very well organized sometimes we were waiting a long time before we could order a coffee sometimes we were asked  to times,Katamaran Hotel & Resort,NTB,Urban,0,1,0,0,0
3,great location good property with breathtaking views but lacks the basics in terms of hospitalitybreakfast is poor qualitydining through the day is limited to one quite poor quality cafe the sailservice and consistency of service is very poor compounded by inability to communicate in englishgreat rooms and property but dont expect  star experience the food in particular needs improvement,Katamaran Hotel & Resort,NTB,Urban,0,1,3,2,0
